technology,latitude,longitude
EDGE,68.423128271,23.974350599
GSM,68.1605732224,25.6795431177
EDGE,68.0190767881,24.1432062258
EDGE,67.9496422118,23.6732290484
EDGE,67.9269264829,23.8956877497
EDGE,67.9420831346,23.9809938508
EDGE,68.3856228893,23.61188776
EDGE,68.3855448994,23.6130097339
EDGE,67.71990629,23.602558605
EDGE,67.7127246407,23.6001688439
EDGE,67.74126536,24.07977455
EDGE,68.108585388,24.1937287945
EDGE,68.0889796901,24.186120209
EDGE,67.7428489863,24.08116125
EDGE,68.423128271,23.974350599
EDGE,68.0588937183,24.1604239106
EDGE,68.136312263,24.1589219096
EDGE,68.0276147334,24.141450974
EDGE,68.0054021581,24.1170053441
EDGE,68.4235106453,23.975402384
EDGE,66.7706946017,23.9638848786
EDGE,66.5736457053,23.8725459024
EDGE,67.927157506,23.7954605521
EDGE,67.9374201241,23.746910417
EDGE,67.933345245,23.8272466225
EDGE,67.93363714,23.824644312
EDGE,67.9397121867,23.7906075567
EDGE,67.927439768,23.8981390767
EDGE,66.557387621,23.8659252863
EDGE,68.42381598,23.97610963
EDGE,68.3464660087,27.3902295928
EDGE,67.18468642,26.7726761564
EDGE,68.9052530808,27.0298338349
EDGE,68.8976817908,26.9857757341
EDGE,68.4490134868,27.4836896885
EDGE,68.7009319208,27.4729308132
EDGE,68.6587232022,27.54079535
EDGE,68.643958055,27.52550962
EDGE,68.6595044825,27.541185575
EDGE,68.833135535,26.7746146757
EDGE,68.45150538,27.5605548744
EDGE,68.343965348,27.522917088
EDGE,68.645892709,27.542787863
EDGE,68.87858093,27.12824231
EDGE,68.3913443592,27.4063850762
EDGE,68.3898605482,27.3878903919
EDGE,68.803098037,27.3682495441
EDGE,68.76680717,27.45160289
EDGE,68.87287955,27.1500870719
EDGE,68.365858771,27.536067144
GSM,68.5542439983,26.174173663
GSM,68.4596491838,25.98740259
GSM,67.979057715,26.8562578567
GSM,68.4305489431,25.930104168
EDGE,68.7985757926,27.3792672493
EDGE,68.39272795,27.4014171571
EDGE,68.3452370596,27.4617731244
EDGE,68.3763430107,27.4104353711
EDGE,68.36042865,27.45132967
GSM,68.45499446,27.4230461125
EDGE,68.8991444287,27.0536995281
GSM,68.7886354591,26.5592327955
EDGE,68.3441341936,27.4224756756
EDGE,68.4167464424,27.4803756206
EDGE,68.613920845,27.4978752856
EDGE,68.9051762223,27.0301733323
EDGE,68.7124034886,27.4634795671
EDGE,68.7742987657,27.4261715654
EDGE,68.6002278639,27.4577801023
EDGE,68.8923864989,27.0227151165
EDGE,68.6865650341,27.4701958297
EDGE,68.4051366421,27.4163063673
EDGE,68.400758724,27.4425196562
EDGE,68.3435242975,27.4286076176
EDGE,68.3496638469,27.4417867869
EDGE,68.9065100266,27.0208445849
GSM,68.6023450672,26.2444092534
EDGE,68.3515657836,27.4942168357
GSM,68.3884108455,25.8988935305
EDGE,68.4125214509,27.4385319368
EDGE,68.4010704997,27.423864647
EDGE,68.4119316093,27.4371139386
EDGE,67.1833819333,26.7775851018
UMTS,67.19221568,26.73343704
EDGE,68.6827742252,27.4612090569
EDGE,68.7458220869,27.4455812263
EDGE,68.37242306,27.4001863188
EDGE,68.5992465178,27.4779635217
EDGE,68.77655108,27.423007714
EDGE,68.8014894726,27.3693451838
EDGE,68.8079753433,27.3450913342
EDGE,68.8365811327,27.2623796377
EDGE,68.7315895567,27.4591197233
EDGE,65.7696170884,24.5607638445
EDGE,65.7951033813,24.524432635
EDGE,65.76509349,24.5665890955
GSM,65.837241885,24.328053065
EDGE,66.1684379867,23.9141979733
EDGE,65.7006549244,24.6669399157
EDGE,65.8261587475,24.4117877639
EDGE,65.7841789811,24.5416825211
EDGE,65.6832381427,24.7421065333
EDGE,65.7005507605,24.6622822692
EDGE,65.6967239547,24.675722608
EDGE,65.8374504097,24.24077547
EDGE,65.839368086,24.2166135275
EDGE,65.7986006253,24.5174628207
EDGE,65.8421658445,24.1909880381
EDGE,65.6766104287,24.7881673231
EDGE,65.6806611586,24.7558933362
EDGE,65.6846488888,24.7300428446
EDGE,65.7722206163,24.5611975735
EDGE,65.675463656,24.8235289002
EDGE,65.80058388,24.5159022667
EDGE,65.7731667067,24.5642174311
EDGE,65.8118508255,24.4989489253
EDGE,65.6741442033,24.8779147617
EDGE,65.8428170817,24.1826059133
EDGE,65.8386308847,24.2413813068
EDGE,65.831784911,24.360313372
EDGE,66.1707364055,23.9078922355
EDGE,65.671398717,24.9188912855
EDGE,65.843174875,24.17677328
EDGE,65.6636933494,25.0015754636
EDGE,65.6727147284,24.8938889298
EDGE,65.7176749894,24.6114157646
EDGE,66.1710663222,23.9068987644
EDGE,65.8265323531,24.4145151311
EDGE,65.825713684,24.4217914379
EDGE,65.8369948077,24.2511629603
EDGE,65.8226984761,24.4627049608
EDGE,65.7362362569,24.5920942597
EDGE,65.7560397153,24.5748843682
EDGE,66.5494824467,23.8594231867
EDGE,65.8096249945,24.5061804818
EDGE,65.840817442,24.202980376
EDGE,65.787166152,24.536044068
EDGE,65.8024643237,24.5113652437
EDGE,65.8412359214,24.1974685507
EDGE,65.8174500729,24.4894932524
EDGE,65.8093804268,24.5050668419
EDGE,65.8190480176,24.4808572758
EDGE,65.8421257605,24.1908854421
EDGE,65.8385463603,24.2264905218
EDGE,65.8422344905,24.1904576157
EDGE,65.8204650295,24.4737344733
EDGE,65.7262973576,24.6054611749
GSM,65.83774005,24.32236249
EDGE,65.6747696194,24.8678220636
EDGE,65.6665423854,24.9709213056
EDGE,65.6905869417,24.7284076592
EDGE,65.6760380143,24.8005712829
EDGE,65.7710359475,24.5687552875
EDGE,65.6851792288,24.7305351592
EDGE,65.7208379227,24.6179559499
EDGE,65.7468070279,24.5802241575
EDGE,65.7526608691,24.5779530983
GSM,66.567138052,25.956872604
GSM,66.56687501,25.95279382
GSM,66.567072925,25.9558490075
GSM,67.0534150067,26.48955579
GSM,67.0618256,26.51839281
GSM,67.0592252995,26.5095425629
GSM,67.1721713267,26.8508066967
GSM,66.56687501,25.95279382
GSM,60.166684833,24.7605625
GSM,60.166684833,24.7605625
GSM,62.870123415,27.6193704675
EDGE,62.9898728397,27.7013570138
EDGE,63.0672405225,27.6653897725
EDGE,63.057311341,27.6693629428
GSM,62.9187397175,27.6777934475
EDGE,63.203127646,27.537001862
EDGE,63.0433655157,27.6653215493
EDGE,63.0280732255,27.6621775439
EDGE,62.99664213,27.69872467
GSM,62.8419237515,27.6093187285
GSM,62.826369086,27.60872064
GSM,62.8350487833,27.6065856478
GSM,62.85231279,27.6197534141
GSM,62.8936686,27.645538235
EDGE,62.9861299725,27.7061910196
EDGE,62.9962350463,27.6989508225
GSM,62.9153882833,27.68057306
GSM,62.8905363367,27.6388671067
EDGE,63.0192078357,27.6646948505
GSM,62.89951218,27.65871307
EDGE,62.97552042,27.70552282
EDGE,62.714136129,27.5316193134
EDGE,62.716376,27.53781055
EDGE,62.702948632,27.485466461
EDGE,62.99787115,27.69560234
GSM,62.9287335475,27.6740639438
GSM,62.905387815,27.681485415
GSM,62.93102983,27.6814946775
EDGE,63.067187375,27.665112972
EDGE,63.049380497,27.6651652821
EDGE,63.0399448888,27.6648348129
EDGE,63.0278185953,27.6715997258
EDGE,63.0402365762,27.6544716969
EDGE,62.71393535,27.50955249
EDGE,63.0074514323,27.681127351
EDGE,63.0544661579,27.643855741
EDGE,63.06225121,27.67036493
EDGE,63.04752514,27.66376457
EDGE,63.0523666543,27.6671011475
GSM,62.883238495,27.634697125
EDGE,62.6871327735,27.4374381694
GSM,62.9003480918,27.6631418418
EDGE,63.2037557775,27.5367377525
GSM,62.87729081,27.6261413144
GSM,62.86575987,27.6181822
EDGE,62.9864365437,27.7057633222
GSM,62.887532642,27.636650278
GSM,62.884767605,27.635702515
GSM,62.9042760267,27.6831178983
GSM,62.9179411738,27.6799359763
GSM,62.86357846,27.6184004464
EDGE,63.0628014578,27.6670010511
GSM,62.90661591,27.68640033
GSM,62.89678021,27.65234178
EDGE,63.20232001,27.53735023
GSM,62.8246836527,27.6096290245
GSM,62.7976250042,27.597624196
GSM,62.8176860933,27.61119018
EDGE,62.6868029366,27.437790223
EDGE,62.6651269449,27.3416745747
EDGE,63.06500424,27.66875752
EDGE,62.70937911,27.49525245
EDGE,62.7086568975,27.5076253267
EDGE,62.7134316795,27.534742304
EDGE,62.7095449292,27.5125550813
EDGE,63.561875415,27.2548192275
EDGE,63.6193609953,27.2334574172
EDGE,63.2624895601,27.4737764107
EDGE,63.3121902206,27.4404611118
EDGE,63.4343570671,27.3853522551
EDGE,63.55895228,27.25582478
EDGE,63.9562360439,27.3796769163
EDGE,63.7405650781,27.3826330233
EDGE,63.7200077648,27.3640693838
EDGE,63.2872703629,27.4569803175
EDGE,63.5467065862,27.2511458577
EDGE,63.53885294,27.24735859
EDGE,63.5503709045,27.2533020818
EDGE,63.5662602947,27.2490600547
EDGE,63.5498674783,27.252448916
EDGE,63.5470079827,27.2511202067
EDGE,63.6357194743,27.2482551584
EDGE,63.6016852502,27.230462336
EDGE,63.6141736399,27.2257886038
EDGE,63.5208603081,27.2546639796
EDGE,63.3382156854,27.4228745459
EDGE,63.4992830011,27.2714186524
EDGE,63.259275401,27.4804857784
EDGE,63.3118115485,27.4461680022
EDGE,63.4911722191,27.2795356266
EDGE,63.78362864,27.416796795
EDGE,63.759986097,27.4008737211
EDGE,63.6451319143,27.2479787447
EDGE,64.0155587183,27.4249042933
EDGE,63.6601452236,27.2746838329
EDGE,63.7882426583,27.41718447
EDGE,63.7629525593,27.4022051521
EDGE,63.939022835,27.3745344125
EDGE,63.6444431594,27.2430531017
EDGE,63.6531115432,27.2609176516
EDGE,63.5625237933,27.2545643483
EDGE,63.6599252667,27.2737767887
EDGE,63.5647612,27.25337635
EDGE,63.5503145222,27.2517275454
EDGE,63.6810632074,27.3223325991
EDGE,63.3348670791,27.4292017304
EDGE,63.4480861605,27.3198721909
EDGE,63.7675500631,27.4051447184
EDGE,63.67476245,27.2980088324
EDGE,63.7344227963,27.3728143438
EDGE,63.36066419,27.4099644
EDGE,63.3438907486,27.4195680466
EDGE,63.3339090146,27.4294764652
EDGE,63.7719533427,27.40697096
EDGE,63.9175016628,27.385928087
EDGE,63.4757849818,27.2934361133
EDGE,63.6748437796,27.3123533932
EDGE,63.5518953013,27.307892686
EDGE,63.5670586686,27.2512714671
EDGE,63.644346305,27.242860475
EDGE,63.556065223,27.2546535958
EDGE,63.5910238717,27.2303043906
EDGE,63.6211636815,27.2224392965
EDGE,63.573946838,27.24213319
EDGE,63.5466301406,27.2509380656
EDGE,63.9486481198,27.3790124892
EDGE,63.7034295724,27.347589669
EDGE,63.340239673,27.421294686
EDGE,63.7561759808,27.3950173012
EDGE,63.5678183931,27.2499782238
EDGE,63.6578143844,27.2702018511
EDGE,63.9487871292,27.3792397517
EDGE,63.6367476232,27.2321645308
EDGE,63.6712034783,27.2970886367
EDGE,63.649093885,27.2524910425
EDGE,63.4717441378,27.2969693059
EDGE,63.3467263156,27.419107524
EDGE,62.638481996,27.1377430748
EDGE,62.6357311321,27.1253563374
EDGE,62.630213972,27.098129374
EDGE,63.2296897875,27.5057229586
EDGE,62.6397958638,27.1438342152
EDGE,62.6336922438,27.1148694846
EDGE,63.2307083842,27.5049974525
EDGE,63.32441432,27.435058625
EDGE,62.661468815,27.3496372375
EDGE,62.6393177764,27.1925612519
EDGE,62.6739863033,27.3980440933
EDGE,62.6482276356,27.2587650936
EDGE,62.6667991768,27.367276843
EDGE,62.656417757,27.3052091103
EDGE,63.2578719851,27.4792759963
EDGE,62.639553725,27.1477014332
EDGE,62.6291144629,27.0933877229
EDGE,63.2808630791,27.4601917261
EDGE,62.5816853255,27.0272082186
EDGE,62.6421113103,27.1760562473
EDGE,62.6521014846,27.2956011059
EDGE,62.6206463883,27.0879734017
EDGE,63.2393596834,27.49717529
EDGE,63.7014140212,27.3545069524
EDGE,62.6336935395,27.1148410161
EDGE,63.2211560823,27.5155728413
EDGE,62.6986174994,27.4802037731
EDGE,62.6758179482,27.4052619025
EDGE,62.6589563936,27.3210591449
EDGE,62.58008289,27.0229606609
EDGE,62.5863664603,27.0338042628
EDGE,62.5915461916,27.044709263
EDGE,62.5888984896,27.0397360279
EDGE,62.6029936844,27.0703995405
EDGE,62.6388782184,27.1615364313
EDGE,62.647381582,27.2557206337
EDGE,62.6421301293,27.1997006279
EDGE,62.6565205045,27.3045160682
EDGE,63.2578711704,27.4798000722
EDGE,63.203744565,27.536743605
EDGE,62.2433846425,25.7070841275
EDGE,62.2306401391,25.7976120864
EDGE,62.2392561424,25.7235419495
EDGE,62.2401129793,25.7438778847
EDGE,62.2384579507,25.7396813429
EDGE,62.2386667489,25.7420209883
EDGE,62.2140437448,25.7078699885
EDGE,62.2190340084,25.7126412835
EDGE,62.2764887,25.69324859
EDGE,61.6412687119,26.0202943196
EDGE,62.2596902839,25.8614496736
EDGE,62.0496132415,26.0466258693
EDGE,62.2105634369,25.7427841028
EDGE,61.78006869,26.097637269
EDGE,62.26103504,25.78720189
EDGE,61.6259179143,26.0188902546
EDGE,62.2552273266,25.8267514337
EDGE,62.2546904198,25.8355587295
EDGE,62.2495065784,25.8201424987
EDGE,62.2115251833,25.9073104917
EDGE,62.2709204829,25.8831643595
EDGE,61.9981961284,26.0605803324
EDGE,62.2897999163,26.3980118942
EDGE,62.1155784803,26.0394647979
EDGE,62.1192328767,25.9584912617
EDGE,62.1940565406,25.8906773092
EDGE,62.2708165,25.8847757244
EDGE,62.261467888,25.884482519
EDGE,62.1516982207,25.8991871363
EDGE,62.2706390547,25.8764598877
EDGE,61.7813715853,26.102424315
EDGE,61.7190374252,26.0800559967
EDGE,61.69272119,26.05919522
EDGE,62.25429257,25.72760396
EDGE,62.263835609,25.7962180355
EDGE,62.2267831456,25.6844431528
EDGE,62.248172159,25.6616784968
EDGE,62.2629972657,25.8621047067
EDGE,62.273309905,25.7763963906
EDGE,62.2263291346,25.6849302627
EDGE,62.2877666616,25.7158936436
EDGE,62.14078031,25.90238877
EDGE,62.2401328971,25.7977399014
EDGE,62.2433619,25.75301999
EDGE,62.2327301221,25.7206869114
EDGE,62.2306683609,25.7118565073
EDGE,62.23159982,25.71235175
EDGE,62.2653305167,25.86956784
EDGE,61.6443611192,26.023162481
EDGE,61.50070749,25.98047017
EDGE,61.5366583777,26.0060456486
EDGE,61.6625428992,26.0369380193
EDGE,62.3224389541,26.5073655576
EDGE,62.3222252075,26.50682072
EDGE,62.3210598829,26.50409569
EDGE,62.2851736449,25.7133384308
EDGE,62.2410548875,25.7448233721
EDGE,62.3655634975,26.5883379211
EDGE,62.2559239031,25.8484328563
EDGE,62.2561883496,25.8210477417
EDGE,62.2655616536,25.6948778691
EDGE,62.2381197833,25.7758178133
EDGE,62.2377229756,25.7383644613
EDGE,62.2877927617,25.7134945491
EDGE,62.2740592871,26.3256348379
EDGE,62.2355071873,25.736138134
EDGE,62.2995432734,26.4520813308
EDGE,62.2578482611,25.7809243891
EDGE,62.2564167286,25.7788202514
EDGE,62.1453585509,25.9365891776
EDGE,62.2650792487,25.7993795426
EDGE,62.269361595,25.87515814
EDGE,62.2678677727,25.8638114951
EDGE,62.25429257,25.72760396
EDGE,61.4346202597,26.0117234042
EDGE,62.2173387392,25.8970741197
EDGE,62.234273231,25.7357169998
EDGE,62.2637753159,25.7962765826
EDGE,62.2660463367,25.8007984567
EDGE,62.25285394,25.7747152
EDGE,62.24114594,25.74499045
EDGE,62.2206292164,25.7074204811
EDGE,61.9720107361,26.0745362783
EDGE,62.2546708733,25.6577553067
EDGE,62.2518474688,25.7741099632
EDGE,62.2391546838,25.73192004
EDGE,62.2172645138,25.7192606067
EDGE,62.253719366,25.701404144
EDGE,61.6935859877,26.0589147889
EDGE,61.655862415,26.0303238585
EDGE,62.2453273248,25.7049280459
EDGE,61.9059162869,26.112758885
EDGE,62.2932816158,26.4162865327
EDGE,62.2346219942,25.7299064251
EDGE,62.3994407915,26.6498869933
EDGE,62.3755586373,26.6035696099
EDGE,62.2682752307,25.8701084136
EDGE,61.9313231893,26.1064447277
EDGE,61.8695436354,26.1063025723
EDGE,61.9476719127,26.0944855045
EDGE,61.739539316,26.100970958
EDGE,62.0836992529,26.0223522041
EDGE,61.9874299558,26.0689780036
EDGE,62.1533683343,25.9154850936
EDGE,62.30634016,26.480663896
EDGE,62.4351004935,26.7584784218
EDGE,62.2323799514,25.7340854205
EDGE,62.2868790167,25.7425335867
EDGE,62.2870098222,25.73708138
EDGE,62.2665605909,25.8694762408
EDGE,62.2671947993,25.8699705456
EDGE,62.2657041792,25.8663988297
EDGE,62.3519004943,25.7148039771
EDGE,62.08241715,26.0259100945
EDGE,62.0756662933,26.0302007629
EDGE,62.1057797159,25.9808212182
