04360;387879;6692844
04370;386946;6702811
04380;391537;6704951
04390;389299;6708271
04400;393874;6704922
04410;395630;6707295
04420;395705;6703579
04430;398221;6704567
04440;393415;6709073
04460;394880;6709606
04480;399523;6709180
04500;397187;6713229
04530;397526;6718788
04600;408679;6723827
04620;405825;6725665
04630;413704;6721187
04660;406857;6716392
04680;401015;6722527
04740;402285;6731409
04770;403056;6737721
04820;411182;6731028
04840;416757;6733383
04920;411449;6734492
04940;415215;6738008
05100;368908;6709277
05200;376855;6712859
05250;373983;6708933
05400;388896;6714869
05430;391358;6710965
05440;383959;6719574
05450;385236;6712987
05460;383386;6721624
05470;387407;6718968
05510;392292;6719660
05620;380564;6716086
05720;371579;6720344
05800;383361;6728575
05810;384655;6722542
05820;386255;6726608
05830;381594;6722158
05840;379894;6719444
05850;381123;6721292
05860;380680;6723426
05880;380467;6726948
05900;381944;6723909
05950;392511;6725568
06100;425269;6696044
06150;428437;6696027
06200;434722;6690411
06400;424161;6693186
06450;423006;6693913
06500;422756;6700400
06530;425142;6703884
06650;424702;6692443
06750;421063;6691327
06830;415178;6690737
06850;417526;6686632
06880;416761;6682953
06950;423802;6681096
07110;417376;6696826
07130;412841;6695028
07150;410514;6701384
07170;410623;6707209
07190;406258;6709831
07220;418149;6705788
07230;417487;6708778
07280;432977;6704875
07310;433190;6698266
07320;439777;6697147
07350;438165;6684851
07360;439413;6680453
07370;438412;6675627
07390;435551;6675785
07410;426396;6690555
07450;435069;6685282
07500;424009;6713255
07510;420353;6710475
07530;421813;6715462
07550;417869;6720002
07560;419650;6725047
07565;427596;6727051
07580;426513;6713339
07590;429204;6708995
07600;437191;6723140
07680;429457;6715434
07690;430626;6721431
07700;441147;6709725
07720;441375;6713349
07740;439138;6704028
07750;446010;6691394
07780;443836;6686396
07800;456165;6722073
07810;451906;6720940
07820;446339;6726936
07830;458695;6727556
07840;461802;6721486
07850;460059;6716487
07870;456175;6712987
07880;447126;6712609
07890;445523;6721246
07900;453572;6700723
07910;456266;6688548
07920;457432;6700927
07930;448001;6702736
07940;459485;6703572
07945;454411;6708013
07955;464350;6705707
07960;468212;6705915
07970;467634;6710925
07980;469272;6715338
07990;469764;6721160
08100;327657;6685606
08150;338491;6681615
08200;335486;6680622
08350;336280;6688063
08360;336759;6690898
08450;333284;6684868
08480;331167;6689373
08500;341507;6688399
08680;345912;6687079
08700;334485;6675122
08800;327110;6680613
09120;318327;6684146
09220;325149;6692064
09430;333626;6696585
09520;335804;6693393
09630;340794;6697992
09810;328710;6699972
09930;323864;6707068
10120;334379;6666596
10140;338698;6667851
10160;343383;6662894
10210;329396;6660195
10230;328200;6664536
10250;322635;6657511
10270;326359;6651424
10300;315544;6666506
10320;313489;6662344
10330;312417;6666100
10350;322442;6668127
10360;322852;6672771
10380;323058;6662306
10410;309589;6666747
10420;301080;6669513
10440;306352;6670255
10470;309665;6671814
10480;309939;6675805
10520;295510;6664252
10570;274837;6654315
10600;309510;6654350
10620;299433;6657199
10640;305202;6655861
10650;302993;6654090
10660;297229;6653004
10680;292248;6649824
10710;316372;6655405
10820;288800;6646725
10900;282799;6641788
10940;272521;6639963
10960;275917;6640125
11100;378145;6735037
11120;379649;6739760
11130;381320;6734024
11310;380553;6738271
11710;372691;6729825
11910;374630;6736982
12100;392814;6740109
12130;395003;6745483
12170;393522;6753943
12210;387200;6740376
12240;388320;6735227
12310;377452;6743867
12350;383788;6744466
12380;375700;6749145
12400;369994;6744850
12450;363913;6741819
12520;371992;6736621
12540;367842;6736021
12600;361127;6723169
12630;362584;6729844
12640;364459;6733703
12700;358547;6735408
12750;347078;6727113
12820;342083;6735605
12920;351441;6737083
12950;342835;6742064
13100;362574;6764528
13110;364380;6763310
13130;360841;6765781
13200;363673;6765324
13210;368926;6769620
13220;362687;6767236
13250;365567;6763615
13270;371108;6766342
13300;367051;6761433
13330;371371;6762262
13430;364124;6759880
13500;355916;6762194
13530;360105;6764390
13600;361254;6767691
13700;356386;6769036
13720;355098;6774350
13800;357473;6786493
13880;361561;6776694
13900;364870;6771093
14140;385557;6750297
14200;378656;6757771
14240;365760;6753294
14300;350244;6750044
14430;344802;6760752
14450;339153;6764655
14500;340666;6772181
14530;350212;6773505
14610;361147;6779511
14620;356071;6782443
14680;361077;6788493
14690;367930;6794573
14700;372061;6784628
14770;372997;6772408
14810;385367;6776847
14820;381200;6773528
14840;381329;6780725
14870;381062;6787222
14930;376750;6793527
14960;375602;6798859
14980;382037;6799977
15100;427337;6760631
15110;426556;6761896
15140;427054;6762928
15150;430879;6757987
15160;433112;6759891
15170;430507;6761865
15200;429162;6762551
15210;428010;6763883
15230;432216;6768967
15240;426953;6765804
15270;426281;6768658
15300;432633;6762418
15320;434923;6763223
15340;436549;6765150
15460;438705;6769594
15500;428001;6759372
15520;429138;6759519
15540;436066;6755696
15550;444342;6756326
15560;443405;6760792
15580;445657;6768456
15610;427644;6758266
15680;428662;6755063
15700;423240;6753422
15800;424906;6760958
15810;423143;6760445
15820;421377;6758130
15830;423611;6761516
15840;422275;6761519
15850;422473;6763061
15860;420523;6761357
15870;419686;6762697
15880;415309;6762168
15900;425408;6762827
15950;423902;6764388
15980;421771;6765414
16100;449435;6757000
16160;450015;6764978
16200;447484;6737741
16230;452668;6731459
16260;452706;6740389
16270;444546;6739852
16280;446784;6748269
16300;428321;6741313
16310;430058;6748037
16320;429225;6751049
16330;437715;6748832
16350;439931;6738353
16390;433676;6733038
16450;424486;6731030
16500;414672;6751559
16510;416629;6745266
16540;412246;6742499
16600;407352;6745126
16610;404033;6756670
16630;410377;6757785
16670;400238;6745346
16710;413800;6769938
16730;419431;6770750
16790;411232;6774043
16800;400791;6764478
16900;392967;6770084
16960;394771;6783132
16970;400346;6787894
17110;428806;6770978
17120;427331;6774738
17130;427046;6778787
17150;436315;6779642
17200;422605;6784118
17220;431287;6788511
17240;429693;6797854
17320;420419;6792648
17410;412200;6779079
17430;411110;6783807
17440;412651;6787307
17450;408875;6789577
17470;410193;6794534
17500;409569;6810002
17510;407079;6797554
17530;399193;6807073
17610;395657;6798603
17630;392416;6805447
17710;397583;6813675
17740;389118;6811700
17780;400872;6819166
17800;403151;6833012
17840;408052;6841363
17850;415482;6840053
17870;415071;6828347
17930;387811;6831333
17950;397763;6839014
17970;400651;6842039
18100;453172;6785110
18120;451008;6786376
18130;449662;6784508
18150;448578;6782474
18200;448824;6787865
18300;460145;6789153
18600;444284;6781954
19110;441381;6775653
19120;447144;6775604
19160;455926;6773833
19210;450165;6799869
19230;449469;6808641
19250;455770;6803940
19260;461947;6806254
19310;423297;6804292
19320;426768;6807867
19370;438385;6808361
19410;467854;6809261
19420;464788;6819106
19430;471928;6819794
19460;468700;6831129
19470;476029;6824574
19480;480009;6821242
19510;458028;6810340
19540;457441;6824331
19600;445673;6834317
19610;451791;6822354
19620;446567;6818602
19630;443422;6815226
19650;458873;6846590
19670;463251;6860631
19700;427635;6823784
19730;428488;6829006
19740;433526;6833491
19770;440777;6823657
19850;439202;6845860
19910;436850;6854199
19920;444150;6854331
19950;426851;6849388
20100;234247;6708580
20200;237151;6710635
20210;235905;6711968
20240;233322;6711624
20250;237725;6711918
20300;239903;6712773
20320;238062;6714291
20360;241051;6716244
20380;243654;6716226
20400;241983;6720276
20460;245986;6721023
20500;240642;6711203
20520;241773;6710372
20540;243971;6711845
20610;244060;6710115
20660;247938;6710455
20700;240287;6710229
20720;241321;6709264
20730;242694;6708157
20740;241334;6707437
20750;244010;6708589
20760;241924;6705600
20780;246171;6706444
20800;239577;6710390
20810;238833;6709141
20880;239338;6707448
20900;235808;6706452
20960;236734;6700880
21100;224323;6712412
21110;228267;6716418
21120;230478;6713611
21130;220256;6708741
21140;220426;6704042
21150;219881;6695137
21160;217935;6713282
21180;211645;6720356
21195;204143;6712327
21200;234357;6716837
21210;230729;6716143
21220;231777;6718556
21230;224043;6725706
21240;217428;6723928
21250;229971;6722492
21260;234636;6713267
21270;236231;6735111
21280;236362;6714887
21290;238355;6722273
21310;244230;6731445
21330;247459;6727304
21340;248620;6736922
21350;247921;6716882
21360;251576;6725675
21370;257025;6727259
21380;259324;6731037
21410;247266;6713987
21420;252192;6716134
21430;259317;6720139
21450;265781;6723433
21480;273256;6719851
21490;276085;6722674
21500;253288;6707510
21510;261174;6704013
21520;262537;6707266
21530;263922;6715195
21540;267922;6710747
21555;269368;6714986
21560;279199;6729577
21570;262908;6694786
21590;257785;6687581
21600;231678;6693605
21610;245248;6698940
21620;246147;6703301
21630;245155;6690760
21650;224107;6681213
21660;212836;6683948
21670;209418;6679651
21680;207356;6658102
21710;199962;6680231
21720;199911;6676480
21740;197119;6644236
21750;201153;6691128
21760;188489;6686467
21770;191215;6695694
21800;270055;6736902
21820;271290;6741879
21840;266323;6731124
21860;256519;6736478
21870;257319;6740902
21880;262760;6744897
21890;264220;6749552
21900;246787;6755892
21930;253630;6750368
22100;108230;6682953
22120;106038;6687722
22130;100969;6688406
22140;111986;6684574
22150;110388;6690607
22160;110048;6674638
22220;105711;6696133
22240;98940;6696990
22270;90361;6699877
22310;108505;6703136
22320;114181;6706629
22330;111945;6710138
22340;107214;6714775
22410;111152;6697634
22430;119894;6705762
22520;119950;6699819
22530;121853;6697210
22550;133854;6696820
22610;116425;6679180
22630;125248;6683545
22710;141640;6672755
22720;148246;6682722
22730;162792;6660638
22810;150444;6691676
22820;156768;6696288
22830;156040;6705992
22840;164756;6703295
22910;173209;6705256
22920;172659;6712110
22930;166813;6717438
22940;174449;6717371
22950;175065;6724563
23100;231544;6748989
23120;220845;6730573
23140;218044;6735149
23200;213028;6740595
23210;208328;6739252
23260;211619;6731128
23310;202678;6729907
23360;193704;6724903
23390;187348;6706901
23450;196104;6741347
23500;196276;6755941
23600;206983;6754025
23660;203169;6748054
23800;216196;6760921
23840;212349;6766854
23880;219477;6767378
23930;192923;6767935
23950;201339;6768983
23960;198963;6773901
24100;287983;6700048
24130;286508;6695349
24240;285766;6705572
24260;289031;6708110
24280;290956;6703213
24800;283310;6702943
24910;280719;6703683
25110;303498;6698212
25130;294906;6696608
25160;293861;6689344
25170;284754;6691159
25180;299268;6702242
25190;295089;6704710
25210;279971;6696525
25230;274261;6695245
25240;274349;6703702
25250;282297;6707679
25260;279614;6714875
25320;288415;6718195
25330;292152;6715244
25340;297548;6718778
25360;293852;6709026
25370;299034;6710795
25380;305103;6712447
25390;311717;6707157
25410;312792;6694679
25420;318529;6697832
25430;320233;6702305
25460;302005;6686264
25470;307457;6681001
25500;284126;6676006
25520;286190;6686190
25540;293691;6684935
25550;298577;6678125
25560;294242;6676584
25570;278347;6686276
25610;276380;6676689
25630;273477;6670290
25640;271323;6664331
25650;269160;6680201
25660;273495;6682084
25700;266211;6677081
25710;258304;6676879
25730;248987;6680358
25760;271611;6685359
25810;262669;6670544
25820;263864;6667949
25830;261959;6663448
25840;256912;6667786
25860;252210;6672167
25870;246756;6666378
25900;249556;6663061
25910;255902;6654068
25930;243699;6653455
25940;248167;6647455
25950;244583;6644672
25960;240479;6655137
26100;203881;6790399
26200;203252;6794103
26410;206959;6794944
26510;209119;6790993
26560;212556;6785200
26660;207014;6787584
26720;206284;6785670
26740;208803;6783283
26820;202914;6787340
26840;204071;6785359
26910;204217;6782719
26930;205028;6777579
26950;200165;6781902
27100;215762;6797243
27110;219996;6803123
27130;224659;6795538
27150;211321;6793967
27160;202872;6801959
27170;211590;6806208
27220;218171;6782805
27230;221307;6786362
27250;229289;6779316
27260;222819;6778818
27310;213500;6777222
27320;207296;6772291
27340;195980;6779642
27400;236448;6795851
27420;229761;6795743
27430;228987;6801695
27450;238810;6799136
27500;238432;6781595
27510;234408;6788306
27600;228658;6768560
27640;234653;6769763
27650;241995;6767142
27670;240046;6774628
27710;246987;6786591
27730;243552;6791595
27740;242389;6796537
27750;253683;6786047
27800;256019;6772768
27820;243848;6781048
27840;251701;6780576
27860;258255;6778008
27910;253303;6775375
27920;249430;6769678
28100;222697;6828445
28120;221529;6827903
28130;223972;6825857
28190;219098;6837980
28200;224064;6831452
28220;227521;6832201
28240;227169;6827963
28260;231272;6828452
28300;226043;6827454
28330;226235;6825493
28360;224963;6826655
28370;225222;6825477
28400;225560;6819937
28430;225045;6823490
28450;229532;6822279
28500;222385;6826075
28540;221801;6824151
28560;220755;6818171
28580;218537;6821005
28600;218605;6827750
28610;220149;6827125
28660;213698;6826567
28760;216144;6833758
28800;212381;6836687
28840;209537;6838986
28880;209100;6840791
28900;208556;6845729
29100;212063;6814623
29180;218610;6810043
29200;239302;6809216
29250;233844;6813738
29270;226592;6809268
29280;225357;6814788
29310;233739;6823142
29320;240787;6819196
29340;246521;6827503
29350;237675;6829143
29570;221715;6839697
29600;232871;6841121
29630;235773;6850541
29640;240949;6856845
29680;247642;6842994
29700;217538;6851758
29720;221750;6847305
29740;220240;6860682
29750;215308;6858374
29760;211455;6862032
29790;219347;6868652
29810;230718;6875400
29830;241217;6870826
29860;224542;6866494
29880;229466;6861297
29900;210246;6878228
29940;219326;6880617
30100;317297;6751540
30300;316793;6744895
30420;314419;6745988
31110;313253;6764005
31130;319950;6759645
31140;308692;6768603
31160;303649;6771126
31170;323619;6762996
31230;329789;6757237
31250;334674;6752007
31300;332298;6746917
31310;324403;6748189
31340;331704;6738975
31350;332547;6731414
31370;324809;6736414
31380;322025;6734891
31400;312228;6727618
31410;307885;6734724
31450;301583;6722924
31460;317797;6721633
31470;322006;6719605
31490;311934;6716116
31500;288027;6731343
31520;297964;6731940
31530;303110;6731471
31600;308925;6745254
31610;305047;6743404
31620;310373;6755841
31630;305088;6752065
31640;300829;6757834
31650;300371;6766340
31700;322741;6770042
31720;307156;6778134
31730;307405;6785439
31750;311426;6789112
31760;314037;6777386
31810;296726;6787857
31830;302160;6790000
31850;295953;6779066
31860;301471;6778869
31900;287919;6781563
31930;283328;6785880
31950;295559;6772287
31960;289475;6770919
31970;284439;6775630
32100;296743;6743610
32140;295158;6753453
32200;286787;6752468
32210;282234;6756966
32250;283080;6762839
32260;285411;6767684
32270;292679;6762265
32280;296360;6760361
32300;279073;6742248
32410;274371;6753659
32430;274773;6758947
32440;275820;6763665
32450;273189;6770006
32500;264729;6754542
32520;261837;6759660
32560;264307;6764962
32610;266963;6773324
32620;267730;6778127
32700;265305;6787636
32710;263890;6798196
32730;273666;6797879
32740;267490;6803164
32760;277547;6786019
32770;277936;6778330
32800;252467;6797204
32810;245329;6797858
32830;256515;6798879
32860;247619;6815347
32910;261060;6805268
32920;256924;6814179
33100;328970;6821590
33180;328335;6825083
33200;327187;6822019
33210;327246;6823469
33230;326046;6822508
33240;324822;6822271
33250;325414;6823987
33270;323105;6822896
33300;320377;6822197
33310;320380;6824208
33330;317735;6823933
33340;319181;6824725
33380;318043;6821045
33400;322728;6826203
33410;326022;6826233
33420;321047;6825801
33430;318943;6826761
33450;324191;6829398
33470;318116;6828877
33480;322417;6832467
33500;329709;6824203
33520;330614;6823337
33530;331115;6822176
33540;329790;6822237
33560;332998;6823233
33580;335921;6821850
33610;337060;6824253
33680;338795;6829391
33700;331601;6820776
33710;334637;6818325
33720;332532;6816410
33730;335522;6819797
33800;329553;6820526
33820;330035;6818487
33840;327594;6817326
33850;326236;6816006
33870;330830;6814545
33880;327108;6813494
33900;326746;6819738
33920;325003;6817496
33950;323837;6820042
33960;321845;6816635
33980;316074;6815125
34110;316100;6836513
34130;321764;6837316
34140;321068;6842043
34150;316962;6851193
34180;325493;6849051
34240;333797;6835616
34260;335702;6843521
34270;342092;6851429
34300;325332;6874931
34320;325570;6858018
34330;321302;6855471
34410;339814;6857585
34420;337504;6863665
34430;344174;6860034
34450;349318;6864249
34510;317636;6875155
34530;310087;6875688
34550;315037;6887767
34600;342535;6874865
34640;342515;6883392
34710;327073;6892811
34730;318090;6900147
34740;325587;6901713
34770;310827;6911960
34800;330267;6903855
34870;340730;6889531
34910;319385;6916307
34930;325303;6920331
34950;334615;6915928
34970;335419;6921727
34980;338618;6923749
35100;363366;6837368
35220;369589;6830010
35240;376137;6828010
35260;371537;6835630
35270;379127;6833840
35300;360789;6829956
35320;356406;6851122
35400;387176;6846403
35420;375277;6849683
35480;379011;6841164
35500;358824;6858619
35520;365670;6859279
35530;368789;6864634
35540;371387;6854189
35550;365992;6849232
35600;383113;6860741
35610;379086;6863591
35630;384460;6867181
35700;361490;6881966
35740;359085;6875225
35750;354103;6872624
35800;374988;6882728
35820;383111;6878528
35990;371636;6891445
36100;339839;6821582
36110;341501;6824706
36120;347619;6830035
36200;339884;6816115
36220;339838;6818931
36240;337762;6820341
36270;346274;6815176
36280;344775;6821213
36340;355667;6826086
36420;358860;6820441
36430;364741;6814861
36450;362957;6809853
36520;353475;6812598
36570;347624;6808901
36600;353757;6802729
36640;355345;6798447
36660;357976;6794700
36720;367222;6802982
36760;374282;6805046
36810;369131;6821076
36840;376740;6819260
36880;385359;6820827
36910;378126;6810223
36930;384635;6807389
37100;315221;6827509
37120;308439;6816848
37130;310978;6823147
37140;310255;6820949
37150;315716;6823743
37180;300050;6815154
37200;304060;6824969
37210;300180;6823900
37240;306767;6822823
37310;306171;6810320
37350;301821;6805467
37370;311250;6804138
37380;307019;6794702
37420;317258;6794424
37470;318244;6801177
37500;329395;6801660
37530;319703;6808595
37550;329839;6808516
37560;328451;6811030
37570;331296;6806961
37600;345793;6794079
37630;337566;6799824
37700;342476;6787847
37720;348707;6786404
37740;353588;6789822
37770;341811;6783421
37800;330451;6780640
37830;323433;6791624
37850;331159;6792696
37860;336649;6792796
37900;322220;6779796
37910;317643;6785992
37960;327062;6782797
38100;290526;6819132
38120;294787;6814071
38130;288758;6814289
38140;292704;6810221
38200;281917;6806166
38210;281153;6814159
38220;292255;6803547
38250;284028;6800566
38270;294300;6795055
38280;285542;6792778
38300;271328;6810861
38360;263891;6822715
38420;293544;6825526
38460;282956;6826559
38470;284330;6831798
38490;292008;6832123
38510;274886;6837691
38600;266239;6836810
38650;258499;6846233
38670;256666;6840361
38680;250666;6852378
38700;259988;6857178
38710;255552;6861188
38720;266328;6852288
38740;251903;6860995
38750;248805;6856917
38760;244748;6864302
38770;253565;6865716
38800;272412;6861440
38840;264568;6871250
38860;269198;6872692
38910;257366;6874564
38920;249423;6875574
38950;250931;6883497
38970;254130;6892645
39100;296875;6835178
39110;301096;6833289
39130;305521;6833183
39150;311461;6832443
39160;314775;6831760
39170;300551;6829022
39180;293532;6835649
39195;285884;6838982
39200;294974;6843564
39230;297141;6847450
39290;284093;6843054
39310;304505;6848860
39340;312788;6849977
39360;309477;6843620
39380;311658;6840267
39410;305640;6857631
39430;297786;6860736
39450;309768;6864064
39500;290982;6857704
39530;282548;6852274
39580;290082;6867753
39590;293375;6864031
39610;280450;6869857
39620;274193;6879654
39660;285313;6878966
39700;293978;6885659
39750;287684;6902355
39770;306347;6883647
39780;289231;6874360
39810;300176;6894159
39820;302685;6907958
39880;307796;6894604
39920;274612;6892305
39930;267532;6898730
39940;264200;6891066
39960;271586;6902053
39965;276850;6909040
39980;272367;6910898
39990;280691;6902403
40100;435330;6901715
40200;434122;6904795
40250;435723;6905389
40270;430940;6909566
40320;437706;6907978
40340;438878;6905105
40400;437422;6902034
40420;439118;6901421
40500;428699;6897532
40520;436697;6898714
40530;431659;6895638
40600;433203;6900233
40620;432831;6900593
40630;431462;6901417
40640;430954;6899956
40660;427975;6904979
40700;433459;6901527
40720;434192;6902780
40740;432505;6904087
40800;442632;6901001
40820;438891;6896822
40900;435369;6887021
40930;435584;6894334
40950;428477;6888301
41120;432105;6914362
41140;425097;6917693
41160;432766;6919636
41180;431354;6924705
41210;423790;6924099
41220;415533;6922158
41230;417906;6929489
41240;409419;6928431
41260;413814;6938184
41270;418254;6941303
41290;427855;6931809
41310;441267;6911203
41325;452013;6916252
41330;443916;6914873
41340;446342;6917950
41350;439920;6922196
41360;438869;6927810
41370;452223;6924641
41390;451193;6932236
41400;456279;6908509
41410;460649;6892021
41440;456214;6896843
41450;447672;6900004
41490;465188;6904587
41500;473316;6905289
41520;474884;6918785
41530;466272;6916204
41540;464686;6926331
41550;462312;6932652
41560;474510;6928291
41580;479761;6910960
41630;441418;6888981
41660;451710;6885312
41710;445974;6873004
41730;445046;6862114
41750;462314;6873607
41770;454460;6865653
41800;422463;6879890
41820;416030;6873263
41840;416702;6886852
41860;420305;6891894
41870;430439;6863380
41880;436156;6870711
41900;404512;6903965
41920;413818;6905749
41925;413587;6914557
41930;418241;6905281
41940;421201;6910314
41970;397458;6905324
41980;406806;6916577
42100;413848;6863109
42140;411697;6872118
42220;406738;6855207
42300;405065;6868790
42330;400049;6877895
42440;400310;6888408
42520;391951;6906232
42560;387225;6898770
42600;388257;6927504
42660;402950;6931819
42700;377075;6908424
42720;378924;6900978
42800;365270;6903878
42820;362593;6898411
42830;355739;6901001
42840;355115;6890305
42850;348271;6896442
42870;346480;6909211
42910;362168;6919580
42930;354145;6913459
43100;412268;6958824
43130;413079;6947627
43170;423378;6966426
43220;397630;6943887
43240;398554;6957036
43250;405823;6959248
43270;399037;6965424
43300;413221;6985903
43340;411250;6971455
43390;412910;6999593
43420;384722;6943920
43430;376080;6942774
43440;382833;6951759
43480;388766;6963437
43490;377725;6962163
43500;388309;6974130
43520;383042;6984017
43540;381621;6972252
43560;372120;6976082
43610;403003;6975408
43640;393006;6979360
43660;397541;6983571
43700;374777;6994452
43720;387581;6997073
43800;397030;7002655
43840;404115;6992157
43900;400694;7028328
43940;403240;7018758
43960;411697;7020321
44100;434765;6940776
44120;434707;6944322
44150;432698;6950389
44160;429949;6937585
44170;425462;6940914
44190;424614;6947898
44200;441658;6936783
44220;440273;6946057
44250;436459;6933266
44260;444710;6945013
44280;450052;6952747
44300;464024;6946404
44320;472394;6937285
44330;456800;6937011
44350;472523;6951655
44370;457632;6961805
44400;441280;6959730
44420;437288;6955851
44440;436141;6968992
44460;442299;6972516
44480;438849;6979384
44500;437913;6997300
44530;444022;6981807
44580;425938;6994192
44590;428324;6982151
44610;442253;7010996
44630;450509;7011398
44640;451797;6996954
44670;454830;6984478
44680;457537;6992365
44730;434088;7012594
44740;428143;7009285
44760;422896;7004417
44770;417962;7006309
44790;419115;7011056
44800;424563;7027450
44860;416743;7034584
44880;414394;7047464
44910;431342;7040594
44920;438807;7035635
44950;440224;7024094
44970;448898;7027328
45100;487768;6745344
45120;485546;6747241
45130;481099;6747455
45150;484916;6746095
45160;484892;6750373
45200;487233;6749265
45330;483727;6754920
45360;487217;6753573
45370;491916;6759552
45410;496820;6750985
45460;498855;6744112
45610;477092;6742651
45700;480541;6753295
45720;482088;6750511
45740;477110;6751077
45750;479683;6753321
45810;475643;6757687
45910;481693;6757790
45940;478860;6762063
46110;505476;6773274
46140;498509;6776369
46230;493547;6771778
46400;509033;6749948
46430;503993;6759814
46450;507328;6744319
46530;512337;6761222
46570;518655;6746362
46710;503366;6737664
46730;504647;6729852
46750;499539;6728886
46800;490730;6740467
46810;484701;6736993
46860;491074;6734748
46900;494224;6727572
46910;487626;6729258
46930;489160;6720748
46950;485276;6721684
46960;481743;6729404
47110;478216;6735521
47150;477177;6725151
47200;470216;6731980
47260;470923;6724686
47310;462100;6738431
47350;460549;6731532
47400;465776;6749199
