technology,latitude,longitude
UMTS,60.346924635,25.058992965
UMTS,60.33724026,25.00053828
UMTS,60.38424567,25.11813198
LTE,60.32275573,25.11591867
UMTS,60.31956687,25.11275429
HSPA+,60.3792249733,25.1178730133
HSPA+,60.389141838,25.119828076
LTE,60.3355567919,25.0957837903
LTE,60.30919012,25.10145453
LTE,60.30850161,25.10083482
UMTS,60.33648882,25.00029682
HSPA+,60.34529304,25.08829945
HSPA+,60.39983921,25.12771541
HSPA+,60.3701306075,25.118332185
HSPA+,60.3466748633,25.0546685867
HSPA+,60.344549925,25.034986395
HSPA+,60.38066071,25.11782225
HSPA+,60.34683364,25.07634965
HSPA+,60.341050435,25.0031677775
HSPA+,60.36593656,25.11846198
HSPA+,60.343976415,25.11047895
UMTS,60.34451499,25.09795843
HSPA+,60.34358728,25.02289219
HSPA+,60.34706661,25.110316585
HSPA+,60.35120889,25.11057896
HSPA+,60.33435371,24.99967712
LTE,60.35392132,25.11092444
LTE,60.3500303286,25.1100182143
LTE,60.35726292,25.11267501
LTE,60.343809575,25.10928918
LTE,60.3499699167,25.0845283767
LTE,60.346750492,25.07352881
UMTS,60.34666836,25.06881285
LTE,60.3509162292,25.0822265242
LTE,60.37443687,25.1169374086
LTE,60.3896775358,25.1205524917
LTE,60.3473616,25.0515480825
LTE,60.3115477477,25.104713051
LTE,60.36457352,25.28750876
LTE,60.341879538,25.11095085
LTE,60.397903445,25.12662343
LTE,60.311447415,25.10375332
LTE,60.3330024567,25.1155302225
LTE,60.31967381,25.11296359
LTE,60.323707905,25.1156366163
LTE,60.3155963033,25.1083566922
LTE,60.2879842425,24.981006645
LTE,60.29077129,24.97216133
LTE,60.287498525,25.0005195575
LTE,60.287339985,24.9906589467
LTE,60.2931544533,24.9650072333
LTE,60.2959082425,24.94553132
LTE,60.29618043,24.93742517
LTE,60.30678671,24.96598494
LTE,60.295513988,24.953094936
LTE,60.2975702957,24.91347963
LTE,60.2984440557,24.9005225843
LTE,60.2798303606,25.0545482206
LTE,60.2819562764,25.0365446721
LTE,60.2894625,24.975597565
LTE,60.27082189,24.77487382
LTE,60.2850247453,25.016331778
LTE,60.2871248325,25.0054064825
LTE,60.3052878633,24.9949252233
LTE,60.2970888173,24.9289561782
LTE,60.29138537,24.97078911
LTE,60.3078583909,25.1003982718
LTE,60.3020788857,25.0969484243
LTE,60.296313578,24.867518094
LTE,60.2933150364,24.8574721036
LTE,60.29831727,24.8918023243
LTE,60.298176895,24.88622375
LTE,60.29571985,24.95116307
LTE,60.296061296,24.93965423
LTE,60.2850022575,25.09305056
LTE,60.2883066133,25.0935569267
LTE,60.29579995,24.94991854
LTE,60.29785104,24.8788089125
LTE,60.297779135,24.8750438425
LTE,60.2808905,25.09170886
LTE,60.27372221,24.79056368
LTE,60.27315147,24.775904555
LTE,60.2915770033,24.8456689867
LTE,60.247835485,25.004553455
LTE,60.246225695,25.00151729
LTE,60.2442458333,24.9975327933
LTE,60.2405433767,24.9904337433
HSPA+,60.31003674,25.10235319
UMTS,60.1822060006,24.8536337948
LTE,60.2500438167,25.0635563467
LTE,60.2569762675,25.020603705
LTE,60.2939489,24.9630210411
UMTS,60.199216539,24.9343482674
GSM,60.184534875,24.8571234908
UMTS,60.1839235181,24.857114105
UMTS,60.1861459095,24.864107327
GSM,60.1859283446,24.8635420971
UMTS,60.1855368385,24.8626322827
UMTS,60.1993369191,24.934159895
GSM,60.1931968399,24.882935837
UMTS,60.1930170534,24.8824173965
GSM,60.187175361,24.8693253621
UMTS,60.1872355141,24.8690689893
GSM,60.1918724562,24.8776956243
UMTS,60.1909873202,24.8778160857
UMTS,60.194265143,24.8842072224
LTE,60.26813369,24.76256132
LTE,60.27348004,24.793288487
LTE,60.2738951675,24.8030313675
LTE,60.2723404958,24.7798666884
LTE,60.27848398,25.03761475
UMTS,60.295783725,24.9428350375
UMTS,60.297017765,24.9166867
HSPA+,60.29510566,25.04530837
UMTS,60.2677888095,24.9705478571
UMTS,60.28334226,25.03986815
LTE,60.28502346,25.04095818
UMTS,60.28419805,25.04050098
UMTS,60.266415625,24.967854375
UMTS,60.295237786,24.954230182
HSPA+,60.2932745417,24.9834263067
UMTS,60.2990261492,24.9883738462
UMTS,60.2959295,24.9391597567
UMTS,60.295668328,24.948058988
UMTS,60.296291748,24.935283922
UMTS,60.3166378,24.9974438571
UMTS,60.27634741,25.03662774
UMTS,60.27031294,25.03423606
UMTS,60.2638514815,24.9666818519
UMTS,60.30722807,24.99650756
HSPA+,60.28645901,25.04127421
UMTS,60.28195799,25.039217145
HSPA+,60.27798789,25.03736371
HSPA+,60.2884849,24.976068025
HSPA+,60.298100905,24.88931109
UMTS,60.298315268,24.899719952
UMTS,60.2970598289,24.9289802644
HSPA+,60.2903783067,24.9722996767
HSPA+,60.2925320056,24.9671840278
HSPA+,60.2982318333,24.8942087033
HSPA+,60.30784871,24.99693666
UMTS,60.28689956,24.978223625
UMTS,60.2979907733,24.88514543
HSPA+,60.29804204,24.88753172
UMTS,60.2996402,25.09588396
UMTS,60.2481831973,24.949924898
LTE,60.2880046067,24.9822594533
LTE,60.286734676,24.982408142
LTE,60.3000377725,25.0962957858
LTE,60.2916178822,25.0942038219
LTE,60.2804698567,24.8218811367
LTE,60.2783691775,24.8168172725
LTE,60.2748970808,24.8070542567
UMTS,60.1881262844,24.8748707667
LTE,60.289986318,24.8423664866
LTE,60.2840595492,24.8282970315
LTE,60.2800396741,24.8193171028
LTE,60.303499255,24.99309303
HSPA+,60.31430418,24.96897888
HSPA+,60.31726906,24.9666574167
HSPA+,60.3149797683,24.9683449217
HSPA+,60.30633603,24.9935875
HSPA+,60.3085649025,24.9664321875
HSPA+,60.303590775,24.98483442
UMTS,60.30540148,24.99348567
HSPA+,60.305987002,24.97265535
UMTS,60.30666652,24.96646391
HSPA+,60.312424655,24.9980372117
HSPA+,60.313522985,24.96972215
HSPA+,60.309886895,24.9978925
HSPA+,60.30711495,24.99879435
HSPA+,60.325441336,24.99809757
HSPA+,60.30429349,24.99198059
HSPA+,60.3037273814,24.9879408743
HSPA+,60.30263652,24.982890385
HSPA+,60.30243229,24.98281061
HSPA+,60.31721835,24.997358614
HSPA+,60.3033932656,24.9790597256
HSPA+,60.30505947,24.97612662
HSPA+,60.31032234,24.968311752
HSPA+,60.3073005333,24.9643618683
HSPA+,60.3074828579,24.9970068736
UMTS,60.3055285,24.97502128
LTE,60.276942925,25.08896895
LTE,60.2756933217,25.0857296317
LTE,60.27776848,25.073980835
LTE,60.3109385133,24.9688030233
LTE,60.24971998,25.00857879
LTE,60.2490129,25.0069014
LTE,60.2845152856,25.0928706206
LTE,60.2785327843,25.0904709129
HSPA+,60.27594728,25.0888169
LTE,60.27885188,25.0904507333
LTE,60.27343811,24.80004768
LTE,60.23631515,24.982214625
LTE,60.233756075,24.977087205
LTE,60.231055165,24.9717333725
LTE,60.2279379367,24.9657052467
LTE,60.2259466,24.96177844
LTE,60.2982368,25.09549717
LTE,60.28013412,25.09125722
LTE,60.2917572144,25.0938006789
LTE,60.283099035,25.026078015
LTE,60.3248887433,24.99796172
GSM,60.1653059165,24.927606917
GSM,60.1652128666,24.9277607336
LTE,60.36491217,25.2794130925
UMTS,60.36489956,25.27128543
LTE,60.1396416574,24.244853161
LTE,60.121469097,24.2374403935
LTE,60.1427358395,24.2172044469
LTE,60.1845921425,24.567188645
LTE,60.1568039993,24.5369455902
LTE,60.1179092307,24.4402068553
LTE,60.1134508371,24.4007604441
LTE,60.1171893413,24.4440282044
LTE,60.1176086529,24.4136550912
LTE,60.2505203613,24.0764495988
LTE,60.2481455639,24.0623468022
LTE,60.25500143,24.09659431
LTE,60.1193082133,24.44342984
LTE,60.119263635,24.433670824
LTE,60.2391988489,24.0454117389
LTE,60.2387159327,24.0455176414
LTE,60.1856275658,24.586705405
LTE,60.1852120843,24.5753049929
LTE,60.1907694797,24.6041733424
LTE,60.2522459655,24.0895145005
LTE,60.24941604,24.06534308
LTE,60.2504778589,24.0829822456
LTE,60.2489897458,24.0641502313
UMTS,60.1476048443,24.6499712097
UMTS,60.1458492008,24.6418979512
UMTS,60.1019347,24.35786555
UMTS,60.1198881325,24.4318357675
HSPA+,60.11958542,24.43808726
UMTS,60.1440049571,24.6754633549
GSM,60.1440623148,24.6748389619
UMTS,60.144367893,24.6762591706
HSPA+,60.15470627,24.540516054
UMTS,60.13231375,24.2839835425
UMTS,60.13594774,24.27539115
UMTS,60.1172796933,24.452874413300002
UMTS,60.1461736907,24.64253686
GSM,60.1457982606,24.6425510721
UMTS,60.1455935167,24.6416454104
UMTS,60.1420244223,24.6676334508
UMTS,60.11827893,24.40080148
HSPA+,60.20236542,24.60051788
UMTS,60.17884581,24.55964141
UMTS,60.11683032,24.45548961
HSPA+,60.14677726,24.54040308
UMTS,60.139382738,24.51633648
GSM,60.1450511248,24.6554689903
UMTS,60.1441516846,24.6562063608
HSPA+,60.19789039,24.587191615
UMTS,60.1963938733,24.5845016233
UMTS,60.27785912,24.11605816
HSPA+,60.28004498,24.116010825
HSPA+,60.28463525,24.13802659
HSDPA,60.3042445075,24.04619651
HSPA+,60.2850092811,24.1038292809
HSPA+,60.2969899022,24.0607037439
UMTS,59.9794741773,24.8632688009
GSM,60.1426877458,24.6567278989
UMTS,60.142778166,24.6567036875
UMTS,60.1296153625,24.288383685
LTE,60.2439180516,24.0549281205
LTE,60.24182677,24.0500678963
GSM,60.1404889187,24.6616442412
UMTS,60.1404766035,24.6611465329
GSM,60.1406570995,24.6570295964
UMTS,60.1409702988,24.6570933946
UMTS,60.11686125,24.39241924
UMTS,60.18422185,24.5713016575
UMTS,60.1834177933,24.5634764767
HSPA+,59.916687088,24.855308961
HSPA+,59.9277949883,24.8635864867
HSPA+,59.9225302017,24.8595404383
LTE,60.3015225455,24.2062617077
LTE,60.3022938236,24.2573927471
LTE,60.2946233316,24.1760016332
LTE,60.2733331786,24.1182922527
LTE,60.2687689313,24.1148717946
LTE,60.2605378668,24.1030986679
GSM,60.1649790835,24.9281018335
GSM,60.181695167,24.824113167
GSM,60.1651508333,24.927863278
GSM,60.16545125,24.9271741987
GSM,60.1619652425,24.934285106
GSM,60.1622621131,24.9335603571
GSM,60.164560833,24.921228833
GSM,60.1635923017,24.9309255919
GSM,60.1635633636,24.9308433441
GSM,60.1640776904,24.9293819523
GSM,60.1621660239,24.9345632857
GSM,60.1653306666,24.9261756111
GSM,60.16453575,24.920213333
GSM,60.16453575,24.920213333
GSM,60.1629455714,24.9320977856
GSM,60.16545125,24.9271741987
GSM,60.1633415,24.9302715
GSM,60.1652340111,24.9274312999
GSM,60.16545125,24.9271741987
GSM,60.1676699379,24.9559959414
GSM,60.1638086943,24.9297917777
GSM,60.1644605,24.916890333
GSM,60.1624319653,24.9330405347
GSM,60.1628400003,24.9333287777
GSM,60.2087459,24.945251375
GSM,60.2174506,24.9442172
GSM,60.1796244723,24.8339516528
GSM,60.1991344,24.9616421667
GSM,60.19774814,24.96239482
GSM,60.2130759667,24.9435991
GSM,60.2040696333,24.9455043667
GSM,60.2006334,24.94536195
GSM,60.167486667,24.837099833
GSM,60.2262841667,24.94429125
GSM,60.1963875875,24.9528119125
GSM,60.19299125,24.9642035
GSM,60.17908974,24.95814588
GSM,60.18103315,24.95837035
GSM,60.192726575,24.96016955
GSM,60.1887654111,24.9637724111
GSM,60.1873394833,24.9621880167
GSM,60.1670155553,24.900295889
GSM,60.165063583,24.882252417
GSM,60.185060225,24.960767325
GSM,60.1816589,24.9570097
GSM,60.17070778,24.96021252
GSM,60.1822117727,24.9573194545
GSM,60.17441378,24.96139145
GSM,60.1817841,24.9569465
GSM,60.1653775557,24.8469114447
GSM,60.1637260899,24.8606818077
GSM,60.1810116234,24.8246431049
GSM,60.164460333,24.915063167
GSM,60.1692143335,24.8308787451
GSM,60.1641995833,24.9292300832
GSM,60.162544667,24.867583333
GSM,60.1625261667,24.9321753055
GSM,60.1662058332,24.9084208336
GSM,60.1630926668,24.86855475
GSM,60.1644855835,24.918044083
GSM,60.164479833,24.913328
GSM,60.163853389,24.9297863887
GSM,60.17305475,24.8268065
GSM,60.1783099271,24.8337369999
GSM,60.162214381,24.9345411429
GSM,60.162637167,24.93369
GSM,60.1649875741,24.8830780557
GSM,60.169981333,24.824593
GSM,60.1644749998,24.9142185833
GSM,60.1626901274,24.9322134215
GSM,60.1821089167,24.8257859028
GSM,60.1782949028,24.8254897221
GSM,60.1787983668,24.8183227332
GSM,60.1626254585,24.86492325
GSM,60.1753456665,24.828044583
GSM,60.175078833,24.827926333
GSM,60.1632883,24.8592965668
GSM,60.1631086191,24.8690094286
GSM,60.165812333,24.910989667
GSM,60.1671111334,24.8384374666
GSM,60.1667208666,24.9059075336
GSM,60.1650733,24.8485223002
GSM,60.1657914879,24.9044399287
GSM,60.161838029,24.9342468405
GSM,60.1801809196,24.829784431
GSM,60.1786239666,24.8320452334
GSM,60.178452,24.8286727642
GSM,60.1741241061,24.8277559394
GSM,60.1754659028,24.8283897222
GSM,60.1708567278,24.8189594611
GSM,60.1712335,24.825593833
GSM,60.179075667,24.8231235
GSM,60.1641859165,24.9185767915
GSM,60.1665479583,24.8954878335
GSM,60.1645106667,24.9191056663
GSM,60.165022595,24.9127468334
GSM,60.1772544734,24.8310125466
GSM,60.173336764,24.8269176805
GSM,60.1699047667,24.8267559667
GSM,60.181023833,24.834030667
GSM,60.1667231668,24.8402482083
GSM,60.1794808336,24.834155238
GSM,60.16585,24.889343167
GSM,60.164812958,24.9127434168
GSM,60.165812333,24.910989667
GSM,60.1647896945,24.8501476947
GSM,60.1663984999,24.8969236044
GSM,60.1633205,24.930262167
GSM,60.272705925,24.975157725
GSM,60.2273250815,24.9444929185
GSM,60.2735169667,24.9756828333
GSM,60.23401335,25.015609675
GSM,60.2262841667,24.94429125
GSM,60.2247007,24.9450796
GSM,60.2763193745,25.0136019673
GSM,60.2681737,24.97166865
GSM,60.2767589667,24.9772360333
GSM,60.2674644333,25.0082491667
GSM,60.2663746971,25.0070047143
GSM,60.23140183,25.01064208
GSM,60.2359233333,24.9464633333
GSM,60.2260577778,24.9444205556
GSM,60.2740610645,25.0084405509
GSM,60.27582347,25.02432244
GSM,60.2035918667,24.9651596333
GSM,60.2559553,24.95298595
GSM,60.2481792667,24.9484408667
GSM,60.24350205,24.9480228
GSM,60.2479241,24.94839095
GSM,60.24959902,25.0092939
GSM,60.248538175,25.010320075
GSM,60.2443812,25.0139559
GSM,60.2162866143,24.9741446
GSM,60.2088226143,24.9680013
GSM,60.2364881,25.0216497833
GSM,60.2760939891,25.0163457565
GSM,60.22213685,24.98452585
GSM,60.2624766,24.9655965333
GSM,60.28217445,24.9790432167
GSM,60.2265093333,24.9441613333
GSM,60.2274907143,25.0024281429
GSM,60.2680726553,25.0077419421
GSM,60.27394275,24.97590195
GSM,60.2720797,25.0063421
GSM,60.2557970714,25.0002270429
GSM,60.2527862,25.0039968
GSM,60.2215435,24.945428
GSM,60.2758489333,25.0093402
GSM,60.2687212444,25.0095307444
GSM,60.2414133333,25.0199513167
GSM,60.2537661176,25.0051113824
GSM,60.2235253,24.9900525
GSM,60.2584461,24.9591513
GSM,60.2926549,25.0445529
GSM,60.2922299,25.0440665
GSM,60.2771901083,25.01779025
GSM,60.28397756,25.01315702
GSM,60.2871138,24.9922806
GSM,60.28063905,25.0111214
GSM,60.2925575048,25.0443660238
GSM,60.292610525,25.0445330821
GSM,60.2924924821,25.04436775
GSM,60.2925993556,25.0445272222
GSM,60.2925487111,25.0442116444
GSM,60.2926331889,25.0444867444
GSM,60.2925297907,25.0443497241
GSM,60.28680224,25.0045537
GSM,60.2925318569,25.0443703362
GSM,60.2924045625,25.044176825
GSM,60.2925963,25.0446441667
GSM,60.2926225,25.0444789
GSM,60.2868491,24.98580665
GSM,60.2925848,25.0446579
GSM,60.2925318569,25.0443703362
GSM,60.2924152417,25.04411865
GSM,60.2925209162,25.0443352176
GSM,60.292618925,25.044492225
GSM,60.2321141305,24.4037903913
GSM,60.2292178334,24.4168835129
GSM,60.215604,24.482216
GSM,60.225402833,24.387043167
GSM,60.2138646998,24.4841941998
GSM,60.210758645,24.4966638225
GSM,60.2250785258,24.4375610023
GSM,60.233843583,24.4034
GSM,60.221896917,24.46939025
GSM,60.2139478887,24.4841208887
GSM,60.2123643333,24.4858459998
GSM,60.2267255735,24.4267794577
GSM,60.2269812502,24.4213365558
GSM,60.1671170833,24.7641357085
GSM,60.168379625,24.7814392501
GSM,60.156474167,24.684303167
GSM,60.176468742,24.8114936827
GSM,60.188303684,24.8293583435
GSM,60.18183,24.819410361
GSM,60.157489167,24.688628167
GSM,60.1868907968,24.8261630103
GSM,60.1681622666,24.7762706002
GSM,60.1775285,24.8115127915
GSM,60.160988,24.712794
GSM,60.158358083,24.693677667
GSM,60.1609408846,24.7136354488
GSM,60.1882588901,24.8287452444
GSM,60.1861399126,24.8267797906
GSM,60.1867823666,24.8231542998
GSM,60.1662455,24.754545667
GSM,60.1728113182,24.8081356211
GSM,60.17693404,24.81217998
GSM,60.1808756608,24.8225504404
GSM,60.1582848772,24.6958661492
GSM,60.1581862,24.6950214889
GSM,60.17769384,24.81449538
GSM,60.1893759689,24.8309786861
GSM,60.16336625,24.7346424585
GSM,60.1787455278,24.8177821943
GSM,60.1557414688,24.6776835
GSM,60.1623705357,24.727019875
GSM,60.1580162291,24.6920257501
GSM,60.166787024,24.761065381
GSM,60.1640943334,24.7472202778
GSM,60.160723894,24.7124159849
GSM,60.1642258557,24.7406180001
GSM,60.1634107779,24.736247381
GSM,60.163732143,24.7378621549
GSM,60.1850879213,24.8253294814
GSM,60.174539465,24.8108774517
GSM,60.1687449686,24.7955613856
GSM,60.1755999168,24.8097906665
GSM,60.1883744222,24.829701246
GSM,60.1675615998,24.7693879334
GSM,60.1866988561,24.8286127045
GSM,60.1843671707,24.8251730515
GSM,60.1880530923,24.8296106689
GSM,60.1794094165,24.83395325
GSM,60.1831200418,24.8210485415
GSM,60.1692838002,24.8031109666
GSM,60.169981333,24.824593
GSM,60.187100833,24.822575333
GSM,60.1724425,24.805954625
GSM,60.1779937,24.8141175668
GSM,60.1764671667,24.8104425553
GSM,60.1738944569,24.8120640891
GSM,60.1688580605,24.7975809167
GSM,60.1685863333,24.7870527778
GSM,60.1675578221,24.7728105334
GSM,60.1669728982,24.7635611482
GSM,60.1805963103,24.8257621552
GSM,60.1789465,24.820836833
GSM,60.1654660406,24.7542318064
GSM,60.1621003013,24.7267267629
GSM,60.1863238579,24.8283472456
GSM,60.187901177,24.8285459425
GSM,60.1534697083,24.6658597083
GSM,60.1490824639,24.6660559434
UMTS,60.1487091482,24.6642077171
GSM,60.1679524695,24.7785227728
GSM,60.1874367156,24.8286735686
GSM,60.1666370835,24.7598863166
GSM,60.1716419561,24.8091124561
GSM,60.1694588938,24.8081495607
GSM,60.1692646315,24.8036404562
GSM,60.161137583,24.7172361665
GSM,60.1615378337,24.722106889
GSM,60.1664981501,24.75822505
GSM,60.1581437281,24.6943901754
GSM,60.162113037,24.7286761112
GSM,60.1598651894,24.7057483258
GSM,60.1761260835,24.810169833
GSM,60.1686855139,24.795457139
GSM,60.182573,24.832440611
GSM,60.1796653335,24.824549333
GSM,60.1686913461,24.7982110002
GSM,60.171764778,24.8260643333
GSM,60.175244381,24.8102851903
GSM,60.180296667,24.834391167
GSM,60.1612556904,24.7166650477
GSM,60.1712963958,24.8083447344
GSM,60.1690451053,24.8021216754
GSM,60.1761275313,24.8148009688
GSM,60.188976833,24.829746333
GSM,60.1861803501,24.5899307834
GSM,60.1939074287,24.5648252619
GSM,60.215764625,24.4753352916
GSM,60.1886188333,24.8293373337
GSM,60.2020527857,24.5280154524
GSM,60.1781596667,24.6109667223
GSM,60.187100833,24.822575333
GSM,60.2699684,25.0616305
LTE,60.156130715,24.90995988
LTE,60.15694294,24.9102341833
LTE,60.1582547667,24.9106388417
LTE,60.16853496,24.94000315
LTE,60.1842316167,24.95130876
LTE,60.1845935918,24.9483750009
LTE,60.18337988,24.95146865
LTE,60.18390915,24.9530174867
GSM,60.2441246,25.0378126
GSM,60.2766114,25.0396052
UMTS,60.2707127233,24.8340838
UMTS,60.2693919986,24.8057591686
UMTS,60.2713001433,24.80520325
UMTS,60.2655827291,24.8085271218
UMTS,60.2609249267,24.8073880544
UMTS,60.26110734,24.85446208
UMTS,60.2408601283,24.85020612
UMTS,60.2903060994,24.8415207972
UMTS,60.2958640667,24.8660728783
UMTS,60.2743680794,24.80677697
UMTS,60.2523900583,24.8295542217
UMTS,60.2557964073,24.80732705
UMTS,60.25690353,24.80950971
UMTS,60.237449854,24.85576868
UMTS,60.2335551825,24.85755005
UMTS,60.2434925,24.84592802
UMTS,60.2796774427,24.8194905973
UMTS,60.2768688217,24.8117874567
UMTS,60.2424289043,24.8476855314
UMTS,60.247292115,24.8392058583
UMTS,60.24966003,24.8347352175
UMTS,60.24092324,24.84990964
UMTS,60.2930243331,24.856575045
UMTS,60.2742566189,24.8033832411
UMTS,60.22427388,24.8224186967
UMTS,60.210642845,24.815217195
UMTS,60.22063162,24.81652277
UMTS,60.230018895,24.840664905
UMTS,60.22734852,24.82547869
UMTS,60.23350383,24.86240897
UMTS,60.20915172,24.75481274
UMTS,60.21336673,24.7993168
UMTS,60.26348699,24.805344475
UMTS,60.232856855,24.86000759
UMTS,60.2309956603,24.8477829661
UMTS,60.2202379467,24.8167280017
UMTS,60.21815411,24.80757281
UMTS,60.2550750329,24.822423035
UMTS,60.2597019833,24.8142729783
UMTS,60.2098024175,24.7582580175
UMTS,60.2067998725,24.7545473925
UMTS,60.2133742357,24.8159975743
UMTS,60.2174072488,24.8162821288
UMTS,60.2376554522,24.8556655406
UMTS,60.2087867133,24.8103625083
UMTS,60.2075609465,24.7926297635
UMTS,60.2097871967,24.8139324933
UMTS,60.2096296767,24.7634347967
UMTS,60.206483422,24.75853444
UMTS,60.209589593,24.7939090965
UMTS,60.20891237,24.75391155
UMTS,60.21734863,24.806797238
UMTS,60.21171378,24.81589079
UMTS,60.25506715,24.85669941
UMTS,60.2440779375,24.84510302
UMTS,60.24952389,24.8353792525
UMTS,60.2516821911,24.8311999856
UMTS,60.2459772975,24.8415046638
UMTS,60.2081850333,24.7810478667
UMTS,60.2289506723,24.8332178323
UMTS,60.2259902269,24.8243479246
UMTS,60.228285596,24.828624754
UMTS,60.21376125,24.799915315
GSM,60.161943275,24.740742975
GSM,60.2196286,24.9455829
GSM,60.1560864,24.7452745
UMTS,60.17414051,24.93438994
UMTS,60.159763628,24.921401642
UMTS,60.15866699,24.92149118
UMTS,60.16116071,24.91566794
HSDPA,60.17082545,24.930882315
UMTS,60.1697512878,24.9273629667
UMTS,60.17058444,24.93017221
UMTS,60.16837642,24.923184945
UMTS,60.16008591,24.9167742
UMTS,60.161479385,24.915665425
UMTS,60.16836246,24.92306672
UMTS,60.1614799733,24.9218613933
UMTS,60.163269575,24.91459302
UMTS,60.1675775875,24.9212357675
UMTS,60.16173226,24.91562227
UMTS,60.17230081,24.9332036967
UMTS,60.17126193,24.93198571
UMTS,60.162660118,24.915491326
UMTS,60.1695344967,24.9285207583
GSM,60.1850585625,24.8855756
GSM,60.1560864,24.7452745
GSM,60.2699684,25.0616305
GSM,60.2766114,25.0396052
GSM,60.2110163,24.969195
GSM,60.3005261971,24.3666677735
GSM,60.137816,24.53275715
GSM,60.3550631471,24.3604722608
GSM,60.3270475946,24.3385684568
GSM,60.366711825,24.321860575
GSM,60.3706224833,24.354863375
GSM,60.3801311146,24.3329839732
GSM,60.3554149057,24.35992734
GSM,60.08765225,24.2024944
GSM,60.1678506667,24.5501149667
GSM,60.2903857543,24.4019519829
GSM,60.28780557,24.4117704433
GSM,60.2941546643,24.3817982893
GSM,60.3365849219,24.3331009688
GSM,60.3350460419,24.3350088742
GSM,60.29414694,24.38295568
GSM,60.3879184,24.319546
GSM,60.323620525,24.3396263625
GSM,60.2656528,25.0710455667
GSM,60.25042696,24.53578133
GSM,60.246307435,24.55181598
GSM,60.2642942151,24.4862898943
GSM,60.2788534581,24.4421392452
GSM,60.2838164091,24.4251786182
GSM,60.3235679489,24.3422855191
GSM,60.3786732615,24.3427283577
GSM,60.3760088875,24.3267864375
GSM,60.3682571929,24.394765225
GSM,60.3681879333,24.3980986833
GSM,60.3654143871,24.389403329
GSM,60.3625951468,24.3584560677
GSM,60.2979482143,24.3724929786
GSM,60.3342292308,24.3356503885
GSM,60.2915988,24.3932623
GSM,60.3317037,24.3340522
GSM,60.3292745125,24.3347012875
GSM,60.09359876,24.23977635
GSM,60.0834030273,24.1807402045
GSM,60.0809747095,24.167500319
GSM,60.0544720186,23.9782781076
GSM,60.0544260793,23.9835580483
GSM,60.0522370348,24.0095614609
GSM,60.0511390434,23.9786359221
GSM,60.0514401144,23.9835119771
GSM,60.0758930929,24.1422047536
GSM,60.0561992392,24.0377138253
GSM,60.0534187054,23.9942355746
GSM,60.0911034,24.2193417333
GSM,60.11871145,24.4717583357
GSM,60.1160472,24.4268816857
GSM,60.0494931143,24.0328048857
GSM,60.0438585071,24.00539895
GSM,60.0997248579,24.3089197316
GSM,60.0963172273,24.2710461455
GSM,60.1346394421,24.5145724789
GSM,60.1311834667,24.4979654
GSM,60.1172056783,24.4450833565
GSM,60.052505505,23.97668944
GSM,60.0743933417,24.1413795917
GSM,60.0981085762,24.2971786762
GSM,60.0974338286,24.2872694714
GSM,60.1165567,24.4662012667
GSM,60.11183509,24.39266776
GSM,60.108023845,24.37909025
GSM,60.06101177,24.05391319
GSM,60.0573833233,23.9986679781
GSM,60.1063350176,24.3706554529
GSM,60.09850985,24.3080898781
GSM,60.1030764136,24.3578046955
GSM,60.1015618,24.351514475
GSM,60.1050811625,24.3660689188
GSM,60.1183343071,24.4691617071
GSM,60.1156700933,24.4300496533
GSM,60.2713252,25.0471596
GSM,60.2967350333,24.3719722667
GSM,60.2437309,24.5559451
GSM,60.2036744,24.6092314
GSM,60.2404133333,24.56304245
GSM,60.2462067,24.5495955429
GSM,60.2587257211,24.5036087158
GSM,60.2831208684,24.4286463895
GSM,60.1381889167,24.5325838
GSM,60.0951306417,24.2832606417
GSM,60.2960228724,24.3763950103
GSM,60.2613754722,24.49264715
GSM,60.1286258038,24.4999790231
GSM,60.0753631429,24.1389667429
GSM,60.0429973667,24.0060449667
GSM,60.3665443778,24.4114749
GSM,60.3729454333,24.3204811
GSM,60.3735711878,24.3363127634
GSM,60.35748976,24.32846219
GSM,60.2991696071,24.3644967964
GSM,60.3637092263,24.3845046684
GSM,60.3105084,24.34917325
GSM,60.376687,24.8136809
GSM,60.388493693,24.816302069
GSM,60.2690374,25.0723126
GSM,60.3682231,24.8100019
GSM,60.2773652143,24.4496229714
GSM,60.1188841846,24.4581154154
GSM,60.1349602,24.51783625
GSM,60.1459942071,24.5384753571
GSM,60.1293229167,24.4948408667
GSM,60.140146841399996,24.5257006379
GSM,60.1293229167,24.4948408667
GSM,60.1303944545,24.4996368
GSM,60.1254804773,24.4896431864
GSM,60.1141077435,24.4140003609
GSM,60.1167487643,24.4216485786
GSM,60.11662665,24.43674145
GSM,60.114244863,24.4153434111
GSM,60.106910063,24.3711098185
GSM,60.2869947059,24.4158838294
GSM,60.2566792781,24.5103968281
GSM,60.2453297574,24.5425028894
GSM,60.2555804,24.5174321217
GSM,60.2583368429,24.5039110429
GSM,60.271123,24.4644905882
GSM,60.27514175,25.0352802
GSM,60.2196286,24.9455829
GSM,60.1560864,24.7452745
UMTS,60.399245563,25.1267993355
UMTS,60.390062195,25.1209155033
UMTS,60.35248401,25.11100973
UMTS,60.3442113519,25.1109679831
UMTS,60.3351983082,25.1150021982
HSDPA,60.33049986,25.11744026
UMTS,60.3842280993,25.1195016441
